ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1	3	2	1	0.000000	655.000000	633.333333	0.000000	0.000000	0	0	0
2	1	2	1	0.000000	686.000000	669.000000	0.000000	0.000000	0	0	0
3	5	2	1	0.000000	661.200000	647.800000	0.000000	0.000000	0	0	0
4	2	2	1	0.000000	659.500000	653.000000	0.000000	0.000000	0	0	0
5	3	2	1	0.000000	658.333333	654.666667	0.000000	0.000000	0	0	0
6	2	2	1	0.000000	733.500000	732.500000	0.000000	0.000000	0	0	0
7	1	2	1	0.000000	728.000000	728.000000	0.000000	0.000000	0	0	0
8	2	2	1	0.000000	703.500000	703.500000	0.000000	0.000000	0	0	0
9	31	1	1	0.000000	1.225806	1.225806	0.000000	0.000000	0	0	0
10	1	1	2	0.000000	546.000000	539.000000	0.000000	0.000000	0	0	0
11	1	1	2	0.000000	546.000000	539.000000	0.000000	0.000000	0	0	0
12	1	1	2	0.000000	557.000000	550.000000	0.000000	0.000000	0	0	0
13	1	1	3	0.000000	553.000000	546.000000	0.000000	0.000000	0	0	0
14	2	1	2	0.000000	482.000000	473.000000	0.000000	0.000000	0	0	0
15	11	1	2	0.000000	290.636364	284.181818	0.000000	0.000000	0	0	0
16	3	1	2	0.000000	230.000000	225.000000	0.000000	0.000000	0	0	0
17	11	2	3	0.000000	222.818182	212.363636	0.000000	0.000000	0	0	0
18	31	1	1	0.000000	256.548387	245.225806	0.000000	0.000000	0	0	0
19	7	1	2	0.000000	458.000000	436.571429	0.000000	0.000000	0	0	0
20	2	1	2	0.000000	5928.000000	2810.500000	0.000000	0.000000	0	0	0
21	1	4	3	0.000000	5828.000000	5567.000000	0.000000	0.000000	0	0	0
22	1	2	2	0.000000	5874.000000	5584.000000	0.000000	0.000000	0	0	0
23	1	7	5	0.000000	5595.000000	5334.000000	0.000000	0.000000	0	0	0
24	1	1	2	0.000000	5397.000000	5131.000000	0.000000	0.000000	0	0	0
25	1	2	3	0.000000	5466.000000	5198.000000	0.000000	0.000000	0	0	0
26	1	2	2	0.000000	5441.000000	5178.000000	0.000000	0.000000	0	0	0
27	1	1	2	0.000000	5605.000000	5344.000000	0.000000	0.000000	0	0	0
28	1	1	3	0.000000	5566.000000	5304.000000	0.000000	0.000000	0	0	0
29	2	1	6	0.000000	5490.000000	5238.000000	0.000000	0.000000	0	0	0
30	1	2	4	0.000000	5294.000000	5036.000000	0.000000	0.000000	0	0	0
31	1	1	5	0.000000	4823.000000	4537.000000	0.000000	0.000000	0	0	0
32	1	2	4	0.000000	4764.000000	4481.000000	0.000000	0.000000	0	0	0
33	1	1	11	0.000000	4715.000000	4431.000000	0.000000	0.000000	0	0	0
34	1	3	4	0.000000	4571.000000	4284.000000	0.000000	0.000000	0	0	0
35	1	2	4	0.000000	4363.000000	4060.000000	0.000000	0.000000	0	0	0
36	1	2	4	0.000000	4113.000000	3828.000000	0.000000	0.000000	0	0	0
37	1	1	7	0.000000	4013.000000	3726.000000	0.000000	0.000000	0	0	0
38	1	4	3	0.000000	4010.000000	3752.000000	0.000000	0.000000	0	0	0
39	1	3	3	0.000000	4014.000000	3752.000000	0.000000	0.000000	0	0	0
40	1	3	5	0.000000	3778.000000	3494.000000	0.000000	0.000000	0	0	0
41	2	2	1	0.000000	3183.000000	2920.500000	0.000000	0.000000	0	0	0
42	1	1	3	0.000000	3035.000000	2822.000000	0.000000	0.000000	0	0	0
43	3	1	5	0.000000	2929.666667	2729.000000	0.000000	0.000000	0	0	0
44	1	1	2	0.000000	2691.000000	2491.000000	0.000000	0.000000	0	0	0
45	1	2	2	0.000000	2685.000000	2485.000000	0.000000	0.000000	0	0	0
46	1	4	2	0.000000	2482.000000	2273.000000	0.000000	0.000000	0	0	0
47	1	1	1	0.000000	2344.000000	2160.000000	0.000000	0.000000	0	0	0
48	1	2	2	0.000000	2260.000000	2084.000000	0.000000	0.000000	0	0	0
49	3	3	1	0.000000	1869.000000	1707.333333	0.000000	0.000000	0	0	0
50	2	2	2	0.000000	1801.500000	1665.000000	0.000000	0.000000	0	0	0
51	1	1	1	0.000000	1794.000000	1671.000000	0.000000	0.000000	0	0	0
52	1	3	4	0.000000	1816.000000	1698.000000	0.000000	0.000000	0	0	0
53	1	1	1	0.000000	1791.000000	1676.000000	0.000000	0.000000	0	0	0
54	1	2	3	0.000000	1792.000000	1686.000000	0.000000	0.000000	0	0	0
55	1	1	1	0.000000	1764.000000	1669.000000	0.000000	0.000000	0	0	0
56	3	3	2	0.000000	1611.333333	1525.000000	0.000000	0.000000	0	0	0
57	2	2	1	0.000000	1324.500000	1255.500000	0.000000	0.000000	0	0	0
58	1	4	3	0.000000	1241.000000	1187.000000	0.000000	0.000000	0	0	0
59	12	2	1	0.000000	604.500000	575.583333	0.000000	0.000000	0	0	0
60	2	1	1	0.000000	246.000000	229.000000	0.000000	0.000000	0	0	0
61	1	2	2	0.000000	244.000000	224.000000	0.000000	0.000000	0	0	0
62	1	3	1	0.000000	240.000000	221.000000	0.000000	0.000000	0	0	0
63	2	1	1	0.000000	240.500000	224.000000	0.000000	0.000000	0	0	0
64	6	1	2	0.000000	360.333333	343.166667	0.000000	0.000000	0	0	0
65	7	2	2	0.000000	366.285714	348.428571	0.000000	0.000000	0	0	0
66	13	2	1	0.000000	341.076923	315.384615	0.000000	0.000000	0	0	0
67	4	1	1	0.000000	333.250000	305.750000	0.000000	0.000000	0	0	0
68	5	1	2	0.000000	373.400000	344.800000	0.000000	0.000000	0	0	0
69	8	1	2	0.000000	395.875000	365.500000	0.000000	0.000000	0	0	0
70	1	1	2	0.000000	398.000000	379.000000	0.000000	0.000000	0	0	0
71	22	1	2	0.000000	326.318182	245.227273	0.000000	0.000000	0	0	0
72	1	3	1	0.000000	198.000000	194.000000	0.000000	0.000000	0	0	0
73	1	2	1	0.000000	206.000000	203.000000	0.000000	0.000000	0	0	0
74	2	2	1	0.000000	205.000000	201.500000	0.000000	0.000000	0	0	0
75	1	2	1	0.000000	204.000000	201.000000	0.000000	0.000000	0	0	0
76	2	2	1	0.000000	204.000000	199.500000	0.000000	0.000000	0	0	0
77	2	2	1	0.000000	215.000000	211.000000	0.000000	0.000000	0	0	0
78	3	2	1	0.000000	256.333333	251.666667	0.000000	0.000000	0	0	0
79	2	2	1	0.000000	278.000000	275.500000	0.000000	0.000000	0	0	0
80	3	1	1	0.000000	268.333333	268.000000	0.000000	0.000000	0	0	0
81	1	2	2	0.000000	271.000000	269.000000	0.000000	0.000000	0	0	0
82	2	2	1	0.000000	275.000000	272.500000	0.000000	0.000000	0	0	0
83	1	1	1	0.000000	272.000000	270.000000	0.000000	0.000000	0	0	0
84	6	1	2	0.000000	283.500000	281.333333	0.000000	0.000000	0	0	0
85	2	1	2	0.000000	295.500000	293.500000	0.000000	0.000000	0	0	0
86	1	1	3	0.000000	298.000000	296.000000	0.000000	0.000000	0	0	0
87	2	2	2	0.000000	262.000000	259.000000	0.000000	0.000000	0	0	0
88	3	2	2	0.000000	2483.000000	2344.000000	0.000000	0.000000	0	0	0
89	1	2	3	0.000000	2654.000000	2515.000000	0.000000	0.000000	0	0	0
90	1	1	2	0.000000	2628.000000	2487.000000	0.000000	0.000000	0	0	0
91	1	1	4	0.000000	2557.000000	2416.000000	0.000000	0.000000	0	0	0
92	1	4	5	0.000000	2752.000000	2605.000000	0.000000	0.000000	0	0	0
93	1	3	2	0.000000	2719.000000	2584.000000	0.000000	0.000000	0	0	0
94	2	1	1	0.000000	2682.500000	2547.000000	0.000000	0.000000	0	0	0
95	1	3	2	0.000000	2699.000000	2561.000000	0.000000	0.000000	0	0	0
96	1	1	1	0.000000	2694.000000	2556.000000	0.000000	0.000000	0	0	0
97	1	3	2	0.000000	2708.000000	2568.000000	0.000000	0.000000	0	0	0
98	1	2	2	0.000000	2683.000000	2539.000000	0.000000	0.000000	0	0	0
99	3	2	2	0.000000	2774.333333	2625.000000	0.000000	0.000000	0	0	0
100	1	1	3	0.000000	2775.000000	2625.000000	0.000000	0.000000	0	0	0
101	1	2	3	0.000000	2820.000000	2672.000000	0.000000	0.000000	0	0	0
102	1	2	1	0.000000	2886.000000	2729.000000	0.000000	0.000000	0	0	0
103	2	2	2	0.000000	2972.500000	2810.500000	0.000000	0.000000	0	0	0
104	1	5	1	0.000000	3018.000000	2861.000000	0.000000	0.000000	0	0	0
105	2	2	2	0.000000	1382.500000	1323.500000	0.000000	0.000000	0	0	0
106	1	1	2	0.000000	1228.000000	1183.000000	0.000000	0.000000	0	0	0
107	3	2	2	0.000000	1236.666667	1184.666667	0.000000	0.000000	0	0	0
108	2	1	1	0.000000	1202.500000	1154.000000	0.000000	0.000000	0	0	0
109	2	1	1	0.000000	1078.500000	1039.000000	0.000000	0.000000	0	0	0
110	7	2	3	0.000000	1625.428571	1541.857143	0.000000	0.000000	0	0	0
111	1	2	1	0.000000	1584.000000	1497.000000	0.000000	0.000000	0	0	0
112	1	2	1	0.000000	1514.000000	1426.000000	0.000000	0.000000	0	0	0
113	3	2	1	0.000000	1477.333333	1400.000000	0.000000	0.000000	0	0	0
114	3	2	1	0.000000	1546.666667	1476.333333	0.000000	0.000000	0	0	0
115	3	2	2	0.000000	1534.666667	1464.666667	0.000000	0.000000	0	0	0
116	3	1	1	0.000000	1558.333333	1496.666667	0.000000	0.000000	0	0	0
117	7	1	2	0.000000	1559.571429	1509.571429	0.000000	0.000000	0	0	0
118	2	1	2	0.000000	1592.500000	1543.000000	0.000000	0.000000	0	0	0
119	3	1	2	0.000000	1661.000000	1605.333333	0.000000	0.000000	0	0	0
120	4	1	2	0.000000	1527.500000	1474.250000	0.000000	0.000000	0	0	0
121	3	1	2	0.000000	1301.000000	1255.333333	0.000000	0.000000	0	0	0
122	1	1	2	0.000000	1257.000000	1206.000000	0.000000	0.000000	0	0	0
123	1	4	1	0.000000	1280.000000	1226.000000	0.000000	0.000000	0	0	0
124	1	1	1	0.000000	1250.000000	1201.000000	0.000000	0.000000	0	0	0
125	2	3	2	0.000000	1193.500000	1141.500000	0.000000	0.000000	0	0	0
126	3	2	1	0.000000	1162.666667	1113.666667	0.000000	0.000000	0	0	0
127	2	1	1	0.000000	1087.500000	1041.000000	0.000000	0.000000	0	0	0
128	2	1	1	0.000000	790.500000	750.500000	0.000000	0.000000	0	0	0
129	1	2	1	0.000000	1127.000000	1079.000000	0.000000	0.000000	0	0	0
130	2	2	1	0.000000	1091.000000	1047.500000	0.000000	0.000000	0	0	0
131	5	1	1	0.000000	1077.400000	1035.600000	0.000000	0.000000	0	0	0
132	3	2	2	0.000000	1123.333333	1075.666667	0.000000	0.000000	0	0	0
133	1	2	1	0.000000	1142.000000	1102.000000	0.000000	0.000000	0	0	0
134	5	2	1	0.000000	1193.800000	1151.400000	0.000000	0.000000	0	0	0
135	3	1	1	0.000000	1320.666667	1279.333333	0.000000	0.000000	0	0	0
136	4	2	1	0.000000	1266.250000	1217.500000	0.000000	0.000000	0	0	0
137	2	2	2	0.000000	1353.500000	1296.000000	0.000000	0.000000	0	0	0
138	50	1	2	0.000000	401.600000	380.080000	0.000000	0.000000	0	0	0
139	8	2	2	0.000000	820.250000	782.875000	0.000000	0.000000	0	0	0
140	24	1	2	0.000000	729.500000	653.000000	0.000000	0.000000	0	0	0
141	8	2	2	0.000000	1217.625000	590.000000	0.000000	0.000000	0	0	0
142	1	2	2	0.000000	1274.000000	1236.000000	0.000000	0.000000	0	0	0
143	1	1	1	0.000000	1162.000000	1125.000000	0.000000	0.000000	0	0	0
144	3	2	2	0.000000	1152.000000	367.000000	0.000000	0.000000	0	0	0
145	6	2	1	0.000000	1072.833333	1037.166667	0.000000	0.000000	0	0	0
146	6	1	1	0.000000	858.833333	823.333333	0.000000	0.000000	0	0	0
147	2	2	2	0.000000	852.000000	408.500000	0.000000	0.000000	0	0	0
148	4	2	2	0.000000	1311.250000	1234.750000	0.000000	0.000000	0	0	0
149	2	1	2	0.000000	1351.500000	1278.000000	0.000000	0.000000	0	0	0
150	2	1	2	0.000000	1246.000000	1171.000000	0.000000	0.000000	0	0	0
151	2	2	2	0.000000	1216.500000	1137.000000	0.000000	0.000000	0	0	0
152	1	1	1	0.000000	1203.000000	1125.000000	0.000000	0.000000	0	0	0
153	3	3	2	0.000000	1474.666667	1391.000000	0.000000	0.000000	0	0	0
154	4	1	1	0.000000	726.500000	615.500000	0.000000	0.000000	0	0	0
155	1	1	2	0.000000	759.000000	644.000000	0.000000	0.000000	0	0	0
156	5	2	5	0.000000	752.000000	625.600000	0.000000	0.000000	0	0	0
157	1	1	2	0.000000	740.000000	621.000000	0.000000	0.000000	0	0	0
158	1	1	4	0.000000	784.000000	664.000000	0.000000	0.000000	0	0	0
159	1	2	5	0.000000	940.000000	801.000000	0.000000	0.000000	0	0	0
160	1	1	4	0.000000	924.000000	783.000000	0.000000	0.000000	0	0	0
161	5	3	3	0.000000	891.600000	769.600000	0.000000	0.000000	0	0	0
162	1	1	2	0.000000	832.000000	782.000000	0.000000	0.000000	0	0	0
163	2	2	1	0.000000	821.000000	784.000000	0.000000	0.000000	0	0	0
164	3	1	1	0.000000	809.666667	768.000000	0.000000	0.000000	0	0	0
165	1	2	2	0.000000	777.000000	738.000000	0.000000	0.000000	0	0	0
166	2	1	1	0.000000	671.500000	637.500000	0.000000	0.000000	0	0	0
167	2	1	3	0.000000	645.500000	608.500000	0.000000	0.000000	0	0	0
168	4	2	2	0.000000	544.750000	509.500000	0.000000	0.000000	0	0	0
169	6	2	1	0.000000	490.666667	452.666667	0.000000	0.000000	0	0	0
170	3	2	2	0.000000	433.333333	405.333333	0.000000	0.000000	0	0	0
171	1	2	1	0.000000	418.000000	389.000000	0.000000	0.000000	0	0	0
172	1	1	1	0.000000	392.000000	367.000000	0.000000	0.000000	0	0	0
173	5	1	1	0.000000	362.800000	345.200000	0.000000	0.000000	0	0	0
174	2	2	2	0.000000	318.500000	147.500000	0.000000	0.000000	0	0	0
175	2	1	1	0.000000	299.000000	283.500000	0.000000	0.000000	0	0	0
176	5	2	2	0.000000	299.800000	285.800000	0.000000	0.000000	0	0	0
177	2	2	1	0.000000	289.500000	276.000000	0.000000	0.000000	0	0	0
178	5	2	1	0.000000	230.800000	218.600000	0.000000	0.000000	0	0	0
179	7	2	1	0.000000	869.285714	456.571429	0.000000	0.000000	0	0	0
180	7	1	1	0.000000	1002.142857	958.000000	0.000000	0.000000	0	0	0
181	1	5	1	0.000000	2143.000000	2071.000000	0.000000	0.000000	0	0	0
182	1	5	2	0.000000	2124.000000	2057.000000	0.000000	0.000000	0	0	0
183	1	2	1	0.000000	2101.000000	2031.000000	0.000000	0.000000	0	0	0
184	1	2	2	0.000000	2216.000000	2152.000000	0.000000	0.000000	0	0	0
185	1	3	1	0.000000	2241.000000	2180.000000	0.000000	0.000000	0	0	0
186	2	3	1	0.000000	2272.500000	2216.000000	0.000000	0.000000	0	0	0
187	1	2	1	0.000000	2201.000000	2146.000000	0.000000	0.000000	0	0	0
188	1	3	1	0.000000	2258.000000	2218.000000	0.000000	0.000000	0	0	0
189	1	3	1	0.000000	2234.000000	2193.000000	0.000000	0.000000	0	0	0
190	1	3	1	0.000000	2291.000000	2262.000000	0.000000	0.000000	0	0	0
191	1	3	1	0.000000	2365.000000	2338.000000	0.000000	0.000000	0	0	0
192	1	3	2	0.000000	2374.000000	2345.000000	0.000000	0.000000	0	0	0
193	1	4	2	0.000000	2386.000000	2358.000000	0.000000	0.000000	0	0	0
194	1	5	1	0.000000	2532.000000	2505.000000	0.000000	0.000000	0	0	0
195	1	4	1	0.000000	2562.000000	2539.000000	0.000000	0.000000	0	0	0
196	1	2	1	0.000000	2650.000000	2630.000000	0.000000	0.000000	0	0	0
197	1	5	1	0.000000	2654.000000	2635.000000	0.000000	0.000000	0	0	0
198	1	2	1	0.000000	2759.000000	2740.000000	0.000000	0.000000	0	0	0
199	1	2	2	0.000000	2778.000000	2760.000000	0.000000	0.000000	0	0	0
200	1	4	1	0.000000	2768.000000	2754.000000	0.000000	0.000000	0	0	0
201	1	1	1	0.000000	2766.000000	2751.000000	0.000000	0.000000	0	0	0
202	1	2	2	0.000000	2781.000000	2762.000000	0.000000	0.000000	0	0	0
203	1	2	1	0.000000	2816.000000	2803.000000	0.000000	0.000000	0	0	0
204	1	3	2	0.000000	2822.000000	2803.000000	0.000000	0.000000	0	0	0
205	1	2	2	0.000000	2839.000000	2823.000000	0.000000	0.000000	0	0	0
206	1	2	1	0.000000	2834.000000	2834.000000	0.000000	0.000000	0	0	0
207	1	3	2	0.000000	2658.000000	2658.000000	0.000000	0.000000	0	0	0
208	1	2	3	0.000000	2635.000000	2635.000000	0.000000	0.000000	0	0	0
209	1	2	2	0.000000	1342.000000	1292.000000	0.000000	0.000000	0	0	0
210	1	1	3	0.000000	1427.000000	1378.000000	0.000000	0.000000	0	0	0
211	1	1	2	0.000000	1463.000000	1411.000000	0.000000	0.000000	0	0	0
212	1	1	2	0.000000	1441.000000	1388.000000	0.000000	0.000000	0	0	0
213	1	1	2	0.000000	1438.000000	1384.000000	0.000000	0.000000	0	0	0
214	1	2	2	0.000000	1447.000000	1389.000000	0.000000	0.000000	0	0	0
215	2	1	2	0.000000	1553.000000	1488.000000	0.000000	0.000000	0	0	0
216	1	1	4	0.000000	1487.000000	1421.000000	0.000000	0.000000	0	0	0
217	1	1	3	0.000000	1497.000000	1429.000000	0.000000	0.000000	0	0	0
218	1	1	2	0.000000	1472.000000	1402.000000	0.000000	0.000000	0	0	0
219	2	1	4	0.000000	1464.500000	1393.000000	0.000000	0.000000	0	0	0
220	6	2	2	0.000000	1413.000000	1344.333333	0.000000	0.000000	0	0	0
221	2	1	1	0.000000	1469.500000	1399.000000	0.000000	0.000000	0	0	0
222	9	1	2	0.000000	1434.000000	635.777778	0.000000	0.000000	0	0	0
223	2	2	2	0.000000	935.500000	896.500000	0.000000	0.000000	0	0	0
224	2	2	1	0.000000	879.000000	843.000000	0.000000	0.000000	0	0	0
225	11	1	1	0.000000	874.000000	843.272727	0.000000	0.000000	0	0	0
226	1	1	1	0.000000	1326.000000	1276.000000	0.000000	0.000000	0	0	0
227	4	1	2	0.000000	1360.750000	1313.500000	0.000000	0.000000	0	0	0
228	2	2	2	0.000000	1539.500000	1487.000000	0.000000	0.000000	0	0	0
229	6	2	1	0.000000	1657.666667	1329.833333	0.000000	0.000000	0	0	0
230	3	2	2	0.000000	1620.666667	1605.000000	0.000000	0.000000	0	0	0
231	1	3	2	0.000000	1770.000000	1758.000000	0.000000	0.000000	0	0	0
232	1	2	1	0.000000	1802.000000	1795.000000	0.000000	0.000000	0	0	0
233	1	2	1	0.000000	1837.000000	1833.000000	0.000000	0.000000	0	0	0
234	1	2	1	0.000000	1820.000000	1820.000000	0.000000	0.000000	0	0	0
235	1	2	3	0.000000	1825.000000	1825.000000	0.000000	0.000000	0	0	0
236	1	3	2	0.000000	1793.000000	1793.000000	0.000000	0.000000	0	0	0
237	1	1	3	0.000000	1799.000000	1799.000000	0.000000	0.000000	0	0	0
238	1	4	2	0.000000	1794.000000	1794.000000	0.000000	0.000000	0	0	0
239	1	1	1	0.000000	1783.000000	1783.000000	0.000000	0.000000	0	0	0
240	1	2	2	0.000000	1928.000000	1928.000000	0.000000	0.000000	0	0	0
241	1	1	2	0.000000	1821.000000	1821.000000	0.000000	0.000000	0	0	0
242	1	1	2	0.000000	1860.000000	1860.000000	0.000000	0.000000	0	0	0
243	2	2	1	0.000000	2798.500000	2738.000000	0.000000	0.000000	0	0	0
244	1	4	1	0.000000	2872.000000	2803.000000	0.000000	0.000000	0	0	0
245	2	2	1	0.000000	2950.000000	2867.000000	0.000000	0.000000	0	0	0
246	1	2	1	0.000000	2969.000000	2879.000000	0.000000	0.000000	0	0	0
247	1	3	1	0.000000	2974.000000	2880.000000	0.000000	0.000000	0	0	0
248	3	2	1	0.000000	3218.000000	3095.666667	0.000000	0.000000	0	0	0
249	1	3	1	0.000000	3623.000000	3474.000000	0.000000	0.000000	0	0	0
250	1	2	1	0.000000	3651.000000	3487.000000	0.000000	0.000000	0	0	0
251	2	2	2	0.000000	3609.000000	1718.000000	0.000000	0.000000	0	0	0
252	2	5	1	0.000000	4412.000000	4198.500000	0.000000	0.000000	0	0	0
253	1	5	2	0.000000	4394.000000	4158.000000	0.000000	0.000000	0	0	0
254	1	4	1	0.000000	4482.000000	4247.000000	0.000000	0.000000	0	0	0
255	1	1	2	0.000000	4793.000000	4528.000000	0.000000	0.000000	0	0	0
256	1	4	1	0.000000	4780.000000	4526.000000	0.000000	0.000000	0	0	0
257	1	2	1	0.000000	4819.000000	4563.000000	0.000000	0.000000	0	0	0
258	1	11	1	0.000000	4788.000000	4536.000000	0.000000	0.000000	0	0	0
259	1	3	1	0.000000	5296.000000	5062.000000	0.000000	0.000000	0	0	0
260	1	6	1	0.000000	5297.000000	5085.000000	0.000000	0.000000	0	0	0
261	1	2	3	0.000000	6001.000000	5811.000000	0.000000	0.000000	0	0	0
262	1	3	1	0.000000	6040.000000	5849.000000	0.000000	0.000000	0	0	0
263	1	6	1	0.000000	6028.000000	5840.000000	0.000000	0.000000	0	0	0
264	1	2	1	0.000000	6151.000000	5978.000000	0.000000	0.000000	0	0	0
265	1	1	3	0.000000	6052.000000	6047.000000	0.000000	0.000000	0	0	0
266	1	2	3	0.000000	5872.000000	5851.000000	0.000000	0.000000	0	0	0
267	1	1	1	0.000000	5871.000000	5847.000000	0.000000	0.000000	0	0	0
268	1	2	3	0.000000	5907.000000	5849.000000	0.000000	0.000000	0	0	0
269	2	1	6	0.000000	5965.000000	5901.000000	0.000000	0.000000	0	0	0
270	1	1	2	0.000000	1112.000000	1051.000000	0.000000	0.000000	0	0	0
271	4	1	2	0.000000	1123.500000	1074.750000	0.000000	0.000000	0	0	0
272	1	1	2	0.000000	1159.000000	1112.000000	0.000000	0.000000	0	0	0
273	2	1	1	0.000000	1124.000000	1073.000000	0.000000	0.000000	0	0	0
274	3	1	2	0.000000	1117.333333	353.333333	0.000000	0.000000	0	0	0
275	2	2	2	0.000000	1118.000000	1055.000000	0.000000	0.000000	0	0	0
276	4	1	1	0.000000	1112.000000	1049.750000	0.000000	0.000000	0	0	0
277	5	2	2	0.000000	1148.600000	641.200000	0.000000	0.000000	0	0	0
278	1	3	1	0.000000	1306.000000	1229.000000	0.000000	0.000000	0	0	0
279	1	3	1	0.000000	1295.000000	1207.000000	0.000000	0.000000	0	0	0
280	6	3	1	0.000000	1319.333333	1024.833333	0.000000	0.000000	0	0	0
281	3	2	1	0.000000	1313.000000	1221.666667	0.000000	0.000000	0	0	0
282	1	3	1	0.000000	1307.000000	1223.000000	0.000000	0.000000	0	0	0
283	1	1	1	0.000000	1272.000000	1186.000000	0.000000	0.000000	0	0	0
284	2	1	1	0.000000	1352.500000	1274.500000	0.000000	0.000000	0	0	0
285	1	1	4	0.000000	1341.000000	1259.000000	0.000000	0.000000	0	0	0
286	3	1	2	0.000000	1383.666667	1294.666667	0.000000	0.000000	0	0	0
287	2	2	1	0.000000	1801.000000	1712.000000	0.000000	0.000000	0	0	0
288	2	2	2	0.000000	2225.000000	2049.000000	0.000000	0.000000	0	0	0
289	1	1	1	0.000000	1946.000000	1784.000000	0.000000	0.000000	0	0	0
290	1	1	3	0.000000	1948.000000	1797.000000	0.000000	0.000000	0	0	0
291	2	3	2	0.000000	1894.000000	1736.000000	0.000000	0.000000	0	0	0
292	4	2	1	0.000000	1858.250000	1699.000000	0.000000	0.000000	0	0	0
293	1	4	1	0.000000	1905.000000	1754.000000	0.000000	0.000000	0	0	0
294	2	1	1	0.000000	1934.500000	871.000000	0.000000	0.000000	0	0	0
295	2	2	1	0.000000	1978.000000	1891.000000	0.000000	0.000000	0	0	0
296	1	1	3	0.000000	2066.000000	1979.000000	0.000000	0.000000	0	0	0
297	3	1	3	0.000000	1937.000000	1850.000000	0.000000	0.000000	0	0	0
298	6	2	2	0.000000	1154.333333	178.333333	0.000000	0.000000	0	0	0
299	1	2	1	0.000000	1162.000000	1100.000000	0.000000	0.000000	0	0	0
300	2	1	1	0.000000	1510.000000	1433.000000	0.000000	0.000000	0	0	0
301	3	3	2	0.000000	1713.666667	1632.000000	0.000000	0.000000	0	0	0
302	1	1	1	0.000000	1778.000000	1695.000000	0.000000	0.000000	0	0	0
303	2	1	2	0.000000	1787.000000	830.000000	0.000000	0.000000	0	0	0
304	1	2	2	0.000000	1821.000000	1717.000000	0.000000	0.000000	0	0	0
305	5	3	1	0.000000	2024.600000	1922.400000	0.000000	0.000000	0	0	0
306	2	2	1	0.000000	2182.000000	2082.500000	0.000000	0.000000	0	0	0
307	1	3	1	0.000000	2344.000000	2249.000000	0.000000	0.000000	0	0	0
308	2	2	1	0.000000	2349.500000	2245.000000	0.000000	0.000000	0	0	0
309	2	4	1	0.000000	2496.000000	2377.000000	0.000000	0.000000	0	0	0
310	1	2	5	0.000000	3795.000000	3546.000000	0.000000	0.000000	0	0	0
311	1	1	1	0.000000	3787.000000	3534.000000	0.000000	0.000000	0	0	0
312	8	2	1	0.000000	690.250000	663.500000	0.000000	0.000000	0	0	0
313	7	2	1	0.000000	685.857143	477.857143	0.000000	0.000000	0	0	0
314	7	2	1	0.000000	424.000000	415.714286	0.000000	0.000000	0	0	0
315	2	2	1	0.000000	343.000000	336.500000	0.000000	0.000000	0	0	0
316	1	2	1	0.000000	313.000000	306.000000	0.000000	0.000000	0	0	0
317	10	1	1	0.000000	360.300000	35.900000	0.000000	0.000000	0	0	0
318	10	1	1	0.000000	643.100000	359.500000	0.000000	0.000000	0	0	0
319	1	1	3	0.000000	783.000000	748.000000	0.000000	0.000000	0	0	0
320	6	3	2	0.000000	1057.000000	1023.166667	0.000000	0.000000	0	0	0
321	1	1	1	0.000000	1089.000000	1051.000000	0.000000	0.000000	0	0	0
322	11	1	2	0.000000	1124.909091	888.090909	0.000000	0.000000	0	0	0
323	1	2	1	0.000000	2473.000000	2351.000000	0.000000	0.000000	0	0	0
324	2	2	1	0.000000	2501.000000	2376.000000	0.000000	0.000000	0	0	0
325	2	3	1	0.000000	2544.500000	1203.500000	0.000000	0.000000	0	0	0
326	1	2	1	0.000000	2763.000000	2627.000000	0.000000	0.000000	0	0	0
327	1	2	1	0.000000	2788.000000	2649.000000	0.000000	0.000000	0	0	0
328	2	1	1	0.000000	2839.000000	2696.000000	0.000000	0.000000	0	0	0
329	1	3	2	0.000000	2824.000000	2673.000000	0.000000	0.000000	0	0	0
330	1	4	1	0.000000	2825.000000	2664.000000	0.000000	0.000000	0	0	0
331	1	2	1	0.000000	2827.000000	2664.000000	0.000000	0.000000	0	0	0
332	1	1	1	0.000000	2850.000000	2677.000000	0.000000	0.000000	0	0	0
333	1	2	2	0.000000	2805.000000	2628.000000	0.000000	0.000000	0	0	0
334	1	3	3	0.000000	2860.000000	2677.000000	0.000000	0.000000	0	0	0
335	2	1	1	0.000000	2936.000000	2742.000000	0.000000	0.000000	0	0	0
336	1	1	2	0.000000	3017.000000	2821.000000	0.000000	0.000000	0	0	0
337	1	3	3	0.000000	2969.000000	2779.000000	0.000000	0.000000	0	0	0
338	2	2	3	0.000000	2972.500000	2790.000000	0.000000	0.000000	0	0	0
339	1	1	2	0.000000	3063.000000	2887.000000	0.000000	0.000000	0	0	0
340	1	4	2	0.000000	3100.000000	2923.000000	0.000000	0.000000	0	0	0
341	1	1	3	0.000000	3001.000000	2822.000000	0.000000	0.000000	0	0	0
342	1	2	2	0.000000	3056.000000	2874.000000	0.000000	0.000000	0	0	0
343	1	4	1	0.000000	3022.000000	2838.000000	0.000000	0.000000	0	0	0
344	1	1	2	0.000000	3049.000000	2869.000000	0.000000	0.000000	0	0	0
